0.0590,0.2981,2.5983,2.4098,2.0109,1.5962,0.8843,0.7184,1.0081,2.1980,2.4815,4.6137,5.7268,5.5837,5.6683,5.3924,0.0445,1.4386,1.4044,1
0.0590,0.2981,-0.5241,-0.4941,-0.4885,-0.4403,-0.3458,-0.1424,-0.8047,-0.6069,-0.6602,-0.3445,-0.0374,0.0893,0.2591,0.5191,1.0262,-0.0002,-0.7114,0
0.0590,0.2981,0.9981,1.1238,1.2216,1.2173,1.3457,1.2481,-0.7596,-0.7880,-0.6741,-0.4477,-0.2257,-0.2008,-0.2149,-0.2080,0.9969,-0.5484,-0.7114,0
0.0590,-3.3519,0.2955,0.1697,0.1692,-0.0141,-0.2946,-0.4073,0.8795,-0.0831,0.0831,0.1122,-0.0931,-0.0249,0.0822,0.1926,0.6152,-0.1941,1.4044,1
0.0590,0.2981,-0.0557,0.0037,0.0815,0.0806,0.1155,0.1224,-0.0468,0.5591,-0.0511,-0.1610,-0.1539,-0.1906,-0.2149,-0.2080,-1.6048,0.1316,-0.7114,0
0.0590,0.2981,-0.7583,-0.8259,-0.8832,-0.9613,-0.8584,-0.9371,1.9767,0.5365,0.3730,-0.2017,-0.2165,-0.1961,-0.2099,-0.2080,-1.8815,-0.8034,1.4044,1
0.0590,-3.3519,-0.0557,-0.1207,-0.1816,-0.1088,-0.0383,0.1886,-0.9452,-0.9224,-0.5882,-0.0795,0.2947,-0.0439,-0.2149,-0.2080,0.5350,-0.5663,-0.7114,1
0.0590,0.2981,-1.1096,-1.1163,-1.1463,-1.1034,-1.0122,-1.0033,0.1512,-0.1297,0.0941,-0.2346,-0.2093,-0.2008,-0.2149,-0.2080,0.2038,-0.0153,1.4044,0
0.0590,0.2981,-1.3047,-1.3237,-1.3216,-1.2928,-1.2685,-1.2019,1.1791,-0.7498,-0.5175,-0.4248,-0.2185,-0.1898,-0.2069,-0.2021,2.3316,0.0734,1.4044,1
0.0590,0.2981,0.0613,0.0452,-0.0939,-0.3456,-0.4484,-0.6060,0.1536,0.0015,0.3794,0.9178,1.3222,1.7183,1.0857,0.3907,0.1390,-0.1840,1.4044,1
0.0590,0.2981,0.6468,0.6675,0.6954,0.6963,0.5255,0.3211,0.1238,0.7565,1.0731,0.5403,0.0306,-0.1697,-0.2149,-0.2080,0.6258,0.4958,-0.7114,0
0.0590,0.2981,2.3641,2.5343,1.4409,0.9805,0.6793,0.3873,4.0005,1.2583,2.1603,2.3330,2.2397,1.4536,0.6841,0.8050,1.1858,0.5010,1.4044,1
0.0590,0.2981,0.2565,0.3356,0.4323,0.5069,0.4230,0.1886,-0.4945,-0.3549,-0.3024,-0.0878,-0.0762,-0.1846,-0.2149,-0.2080,0.7180,0.5394,-0.7114,0
0.0590,0.2981,2.5203,2.1609,2.0986,1.8330,1.6020,1.1157,-0.9074,-0.8946,-0.7512,-0.4653,-0.2245,-0.1979,-0.2110,-0.1993,-1.2349,1.4299,-0.7114,1
0.0590,0.2981,-1.0315,-1.0334,-1.0586,-1.0086,-0.9609,-0.8708,-0.5607,-0.9752,-0.7256,-0.4660,-0.2257,-0.2008,-0.2149,-0.2080,1.5532,-0.6548,1.4044,0
0.0590,0.2981,0.1394,0.0452,0.1254,0.2227,0.3205,0.7184,-0.8823,-0.8639,-0.7016,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,1.3498,-0.4926,-0.7114,1
0.0590,0.2981,2.6764,2.5343,1.8355,1.4541,0.9356,0.4535,2.3140,1.0060,1.4550,1.4969,-0.1281,-0.1900,-0.2070,-0.1964,-1.1371,1.6702,1.4044,1
0.0590,0.2981,-1.1486,-1.1578,-1.1463,-1.1034,-1.0635,-1.0695,2.2583,0.6222,0.8408,0.4510,-0.2018,-0.2008,-0.2149,-0.2080,-0.0610,0.0020,-0.7114,0
0.0590,0.2981,0.9981,1.1238,1.1778,0.9805,1.0894,0.6522,-0.5697,-0.3998,-0.4867,-0.2305,-0.1629,-0.1328,-0.2149,-0.2080,-1.8395,-0.4986,-0.7114,1
0.0590,-3.3519,-0.3290,-0.2866,-0.2254,-0.1562,-0.0896,-0.0100,-1.0077,-1.0296,-0.7522,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-0.8896,0.9385,-0.7114,0
0.0590,0.2981,-1.4218,-1.4482,-1.4532,-1.4349,-1.3710,-1.3344,-0.2764,-0.7638,-0.6254,-0.4175,-0.2249,-0.2008,-0.2149,-0.2080,-0.1432,0.3545,1.4044,1
0.0590,0.2981,1.3103,1.2898,1.3970,1.4067,1.2944,1.1157,-0.6627,-0.5831,-0.4590,-0.3862,-0.2010,-0.1994,-0.2149,-0.2080,-1.1715,0.3809,-0.7114,1
0.0590,0.2981,0.1784,0.2112,0.3008,0.3174,0.4230,0.3873,-0.4255,-0.2228,-0.4120,-0.3192,-0.2184,-0.1922,-0.1997,-0.1826,-1.8618,0.7223,-0.7114,0
0.0590,-3.3519,-0.8754,-0.8674,-0.8393,-0.9139,-0.9609,-0.8708,-0.3172,-0.0275,-0.3350,-0.0419,-0.0514,0.0488,-0.1397,-0.1486,-0.4415,0.8520,-0.7114,1
0.0590,0.2981,1.4664,1.5387,1.6163,1.8803,1.9095,1.3806,-0.6974,-0.7010,-0.5738,-0.3983,-0.1697,-0.1446,-0.2149,-0.2080,0.3613,-0.9002,-0.7114,1
0.0590,0.2981,-1.3047,-1.3237,-1.3216,-1.2928,-1.2685,-1.2682,0.0933,0.3970,0.3763,-0.2809,-0.2257,-0.2008,-0.2149,-0.2080,-0.7469,0.0325,-0.7114,0
0.0590,0.2981,0.2175,0.2527,0.3008,0.4122,0.5255,0.3873,1.8750,0.7040,1.1002,1.7107,1.0364,0.7858,0.2150,0.2444,-0.1065,0.3440,1.4044,1
0.0590,0.2981,-0.9925,-1.0334,-1.0586,-1.1034,-1.0635,-1.0033,-1.0596,-1.0531,-0.7525,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-1.0721,1.5204,-0.7114,0
0.0590,0.2981,-1.3438,-1.3652,-1.3655,-1.3402,-1.2685,-1.1357,0.2472,-0.1243,-0.3072,-0.3798,-0.2120,-0.2008,-0.2149,-0.2080,-0.5848,0.3520,1.4044,0
0.0590,0.2981,-0.0557,-0.0792,-0.0500,-0.1088,-0.0383,0.0562,-0.7370,-0.5422,-0.6676,-0.4615,-0.2257,-0.2008,-0.2149,-0.2080,-0.1098,0.8289,-0.7114,1
0.0590,0.2981,0.9981,1.0409,1.0901,1.2173,1.1406,1.4468,-0.3754,-0.1062,-0.0939,-0.2909,-0.1704,-0.2008,-0.2149,-0.2080,-1.3332,-1.1659,-0.7114,1
0.0590,0.2981,-1.2267,-1.2408,-1.2340,-1.1981,-1.1147,-1.1357,-0.4592,-0.2612,-0.5028,-0.4481,-0.2119,-0.1927,-0.2005,-0.1867,-0.8302,2.2585,-0.7114,0
0.0590,0.2981,0.1394,0.2112,0.0815,0.1754,0.3205,0.3211,0.2636,1.6496,-0.5112,-0.3610,-0.1384,-0.0422,0.1479,-0.2080,1.2605,3.2184,-0.7114,1
0.0590,0.2981,-0.9144,-0.9089,-0.9270,-0.9613,-0.9609,-0.8046,0.1080,0.7904,0.2124,-0.0607,-0.0981,-0.1899,-0.2004,-0.2026,-3.5301,0.6726,1.4044,0
0.0590,0.2981,-0.6412,-0.6185,-0.6639,-0.6298,-0.6534,-0.5398,-0.9649,-0.9674,-0.7385,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,0.1820,2.8638,-0.7114,0
0.0590,0.2981,-0.2119,-0.1622,-0.0939,-0.0141,0.1667,0.6522,-1.0165,-1.0579,-0.7522,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-0.2800,-0.4885,1.4044,1
0.0590,0.2981,-0.7583,-0.7430,-0.7516,-0.7718,-0.8584,-0.6722,-0.5374,-0.4354,-0.3785,-0.3628,-0.1825,-0.1620,-0.2051,-0.1862,-0.6432,-0.2160,-0.7114,0
0.0590,0.2981,-1.0315,-1.0334,-1.0147,-0.9613,-0.9609,-0.9371,-0.0595,0.1076,-0.3680,-0.3609,-0.2210,-0.2008,-0.2149,-0.2080,-0.5659,0.3827,1.4044,0
0.0590,0.2981,0.4126,0.4601,0.4323,0.3648,0.4230,0.3211,-0.6454,-0.4361,-0.5315,-0.4190,-0.2257,-0.2008,-0.2149,-0.2080,1.2316,0.2718,-0.7114,1
0.0590,0.2981,2.6764,2.4928,2.3617,1.9277,1.6532,1.1819,-0.2941,0.1637,0.2236,1.6016,1.8911,3.3550,5.2270,7.2250,-0.4044,-0.6082,-0.7114,1
0.0590,0.2981,-0.6412,-0.7430,-0.7078,-0.8192,-0.8584,-0.8046,0.1042,0.0872,-0.3718,-0.2862,-0.0669,-0.0045,0.0108,0.0148,-0.1620,-0.5727,1.4044,1
0.0590,0.2981,-0.9144,-0.9089,-0.9270,-0.8666,-0.9097,-0.8046,0.9565,1.4838,0.0408,-0.2079,-0.2226,-0.1963,-0.2028,-0.1865,-0.3061,-1.2744,-0.7114,0
0.0590,0.2981,0.6858,0.7505,0.4762,0.4122,0.4230,0.4535,-0.9769,-0.9416,-0.6190,-0.3072,-0.1445,-0.0490,0.1187,0.4498,-0.0122,-0.3343,1.4044,1
0.0590,-3.3519,-1.2267,-1.2408,-1.2340,-1.1981,-1.1660,-1.1357,1.8591,2.4627,0.7355,-0.1618,-0.2208,-0.2008,-0.2149,-0.2080,-0.3927,1.9055,1.4044,1
0.0590,0.2981,-0.2899,-0.2452,-0.2693,-0.2035,-0.1921,-0.4073,-0.3144,-0.0687,-0.4159,-0.3215,-0.2161,-0.1998,-0.2149,-0.2080,-1.2473,0.0997,-0.7114,1
0.0590,0.2981,-0.5631,-0.5355,-0.5324,-0.5350,-0.4996,-0.4073,0.5557,0.6209,0.1880,-0.1094,-0.2234,-0.1972,-0.2149,-0.2080,0.1524,-0.1452,-0.7114,0
0.0590,0.2981,-0.7973,-0.7844,-0.7516,-0.7245,-0.7046,-0.8046,0.1459,0.0951,0.1166,-0.0030,-0.1186,-0.1824,-0.2149,-0.2080,1.0729,-0.8327,-0.7114,1
0.0590,0.2981,-0.9535,-0.9504,-0.9270,-0.8666,-0.8584,-0.8046,1.0539,1.1837,0.6977,-0.0361,-0.2233,-0.1952,-0.2000,-0.1748,0.9848,0.1472,1.4044,0
0.0590,0.2981,2.4422,2.0780,1.6601,1.3120,0.6793,0.1886,1.3970,-0.3388,-0.1778,-0.3731,-0.2241,-0.2008,-0.2149,-0.2080,1.6311,-2.4408,-0.7114,1
0.0590,0.2981,-0.7583,-0.7430,-0.8832,-0.8192,-0.7046,-0.6722,-1.0390,-1.0547,-0.7478,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-0.1247,0.5742,1.4044,1
0.0590,0.2981,0.8810,0.9579,1.0024,1.1699,1.2944,1.3806,-0.5483,-0.4765,-0.4362,-0.3847,-0.2162,-0.1815,-0.1794,-0.1729,1.8781,-0.3454,-0.7114,0
0.0590,0.2981,0.6858,0.7505,0.8270,0.8858,0.8843,0.6522,-0.3923,-0.1828,-0.0035,-0.2592,-0.2239,-0.2008,-0.2149,-0.2080,-1.2858,0.6673,-0.7114,1
0.0590,0.2981,0.4907,0.5430,0.5639,0.4595,0.4230,0.0562,0.7959,1.4584,0.3101,-0.0864,-0.1852,-0.1745,-0.2053,-0.1866,0.2592,-0.3294,1.4044,1
0.0590,0.2981,1.3494,1.4142,1.5724,1.7856,2.1145,2.9036,-0.3377,0.2933,-0.1798,-0.2612,-0.2028,-0.2008,-0.2149,-0.2080,0.4119,-1.5883,-0.7114,0
0.0590,0.2981,1.0761,1.1653,1.3093,1.5015,1.7557,2.1090,-0.9061,-0.8832,-0.7182,-0.4352,-0.1950,-0.1507,-0.1250,-0.1036,0.7123,-0.6613,-0.7114,1
0.0590,0.2981,-0.8364,-0.8674,-0.8393,-0.7718,-0.8584,-0.7384,-0.1644,-0.3837,-0.4756,-0.4284,-0.2198,-0.1971,-0.2149,-0.2080,-0.0158,-1.4802,1.4044,0
0.0590,0.2981,0.6858,0.7505,0.8708,0.8858,0.9356,0.9833,-0.4741,-0.5762,-0.5309,-0.4277,-0.2190,-0.2008,-0.2149,-0.2080,0.0669,-2.8156,-0.7114,1
0.0590,0.2981,1.0761,1.0409,1.1339,1.3594,1.4482,1.5130,-0.3676,-0.1210,-0.5118,-0.1797,-0.0252,0.0028,-0.2149,-0.2080,0.1689,-1.2454,-0.7114,0
0.0590,0.2981,1.2323,1.1238,1.1339,1.0279,1.1406,0.8508,-0.5988,-0.6299,-0.3645,-0.1632,-0.1564,-0.1518,-0.1996,-0.1995,-1.2186,-0.9474,-0.7114,1
0.0590,0.2981,0.1784,0.2112,0.3008,0.3648,0.5255,0.8508,-0.7264,-0.6212,-0.6744,-0.3981,-0.1739,-0.1230,-0.0475,0.1216,0.6405,-0.5062,-0.7114,1
0.0590,0.2981,0.0223,0.0867,0.0377,0.1280,0.0642,0.3873,0.0375,-0.2165,0.0507,-0.0499,-0.1780,-0.1892,-0.1878,-0.1908,-0.7331,-0.7201,-0.7114,0
0.0590,0.2981,-0.5241,-0.5355,-0.4885,-0.4877,-0.3971,-0.4073,-0.2197,0.0200,-0.2385,-0.3346,-0.2257,-0.2008,-0.2149,-0.2080,-0.1969,2.2713,-0.7114,0
0.0590,0.2981,-0.7583,-0.7844,-0.7955,-0.8666,-0.8072,-0.8708,-0.2923,0.2408,0.3217,-0.0601,-0.1909,-0.2008,-0.2149,-0.2080,0.3314,-1.2245,1.4044,0
0.0590,0.2981,-0.1728,-0.1207,-0.3131,-0.4877,-0.6021,-0.8046,0.2737,0.5790,-0.1028,-0.2311,-0.1211,0.0041,0.2487,-0.1865,-0.2677,-0.7313,-0.7114,1
0.0590,0.2981,2.2080,1.9120,2.0109,1.9277,1.7045,1.3806,-0.4088,-0.2656,0.1279,0.3778,0.3080,0.1885,-0.1295,-0.1821,-1.5886,-0.8693,-0.7114,1
0.0590,0.2981,-0.8364,-0.8259,-0.7955,-0.7245,-0.6021,-0.7384,-0.7080,-0.7485,-0.6517,-0.4522,-0.2203,-0.1954,-0.2004,-0.1812,-0.8460,-0.5853,-0.7114,0
0.0590,0.2981,0.6078,0.7090,0.8270,0.9805,1.1406,1.3144,-0.8478,-0.7324,-0.7008,-0.4634,-0.2257,-0.2008,-0.2149,-0.2080,-1.1417,0.4314,-0.7114,1
0.0590,0.2981,0.8420,0.7919,0.4762,0.2227,0.0130,-0.1424,3.1410,1.4931,2.0311,2.3828,1.2405,1.5234,2.6253,1.5459,-1.2156,-1.7424,-0.7114,1
0.0590,0.2981,-0.1728,-0.1622,-0.3570,-0.5350,-0.6534,-0.8046,-0.8690,-0.8700,-0.6218,-0.3544,-0.1481,-0.0990,-0.2072,-0.2080,1.8302,-1.2426,-0.7114,1
0.0590,0.2981,0.5297,0.5845,0.6954,0.8384,0.9869,0.8508,-0.7035,-0.6045,-0.3701,-0.3373,-0.2040,-0.1789,-0.2149,-0.2080,-0.9320,-0.4440,-0.7114,0
0.0590,0.2981,-0.6412,-0.7015,-0.8393,-0.9139,-0.9609,-0.9371,0.4035,0.6016,0.6017,-0.0468,-0.2257,-0.2008,-0.2149,-0.2080,0.0388,-1.2033,1.4044,1
0.0590,0.2981,-0.1338,-0.0792,-0.0500,-0.1088,-0.0896,-0.0100,-0.7501,-0.5748,-0.6715,-0.4469,-0.2257,-0.2008,-0.2149,-0.2080,0.1889,-0.4346,-0.7114,1
0.0590,0.2981,-1.0705,-1.0748,-1.1463,-1.1034,-1.0635,-1.0695,-0.8577,-0.7513,-0.5676,-0.2063,0.0462,0.2113,0.6207,0.0211,0.0173,0.0129,-0.7114,1
0.0590,0.2981,-0.9144,-0.9504,-0.9270,-0.8666,-0.8072,-0.8708,-0.6691,-1.0173,-0.7350,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-0.1675,-0.5817,-0.7114,1
0.0590,0.2981,-0.1338,-0.1207,-0.0939,-0.0614,-0.2946,-0.4735,0.0078,0.4495,0.3128,0.7291,0.6201,0.8147,0.6002,0.5009,1.6307,-1.0391,1.4044,0
0.0590,0.2981,1.5835,1.5387,1.4847,1.5015,1.4482,1.0495,-0.5533,-0.8872,-0.6546,-0.4549,-0.2257,-0.2008,-0.2149,-0.2080,-1.1746,0.1560,-0.7114,1
0.0590,0.2981,0.9590,1.0409,1.1778,1.2173,1.2431,1.3806,-0.3728,-0.1477,0.1605,0.2280,-0.0633,-0.1202,-0.2149,-0.2080,-1.9325,-0.6135,-0.7114,1
0.0590,0.2981,-1.0705,-1.0748,-1.0586,-1.0086,-0.9609,-0.8046,0.2510,1.0462,0.7360,-0.3375,-0.2224,-0.2008,-0.2149,-0.2080,0.6056,-1.4356,1.4044,0
0.0590,0.2981,0.2565,0.1282,-0.0500,-0.1088,-0.4996,-0.6060,1.0123,0.7378,1.0210,1.4168,1.5240,1.2219,2.3698,2.4431,0.1725,0.2361,1.4044,1
0.0590,0.2981,-0.3680,-0.3281,-0.3570,-0.3456,-0.3971,-0.2087,0.4596,1.2417,1.3212,0.5636,0.0768,-0.0504,-0.1777,-0.1694,-1.2884,0.3956,-0.7114,0
0.0590,0.2981,0.7639,0.8334,0.9147,1.1226,1.2944,1.4468,-0.1931,0.3882,-0.2631,-0.3887,-0.2188,-0.2008,-0.2149,-0.2080,-1.1387,-1.7662,-0.7114,1
0.0590,0.2981,-0.5631,-0.5355,-0.5762,-0.4877,-0.4996,-0.4073,0.4276,1.7311,1.0588,-0.0434,-0.1961,-0.2008,-0.2149,-0.2080,-0.6153,-1.3595,1.4044,0
0.0590,0.2981,0.4126,0.4601,0.5639,0.6963,0.8331,1.1819,-0.5686,-0.4512,-0.4310,-0.3672,-0.2112,-0.2008,-0.2149,-0.2080,-0.2942,-0.3516,-0.7114,0
0.0590,0.2981,-1.0705,-1.1163,-1.1024,-1.2454,-1.2172,-1.0695,0.6947,0.3839,-0.1063,-0.3728,-0.2140,-0.2008,-0.2149,-0.2080,1.4522,0.9815,1.4044,1
0.0590,0.2981,0.1394,0.1697,0.2131,0.2227,0.2692,0.0562,-0.5832,-0.5207,-0.6563,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-0.4044,1.7502,-0.7114,1
0.0590,0.2981,0.1004,0.1697,0.1692,0.2227,0.3718,0.4535,-0.9271,-1.0166,-0.7375,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-1.2484,1.5452,-0.7114,1
0.0590,0.2981,-0.7583,-0.7430,-0.8393,-0.8666,-0.9609,-1.0033,0.9875,0.4843,0.0378,-0.2869,-0.2257,-0.2008,-0.2149,-0.2080,0.2138,-0.3280,-0.7114,1
0.0590,0.2981,-0.9925,-0.9919,-0.9709,-0.9613,-0.8584,-0.8708,0.1267,0.4562,-0.2007,-0.3185,-0.2203,-0.1971,-0.2051,-0.1863,-1.2517,-0.0968,1.4044,0
0.0590,0.2981,-0.9925,-1.0334,-1.0586,-1.1034,-1.2172,-1.1357,1.4317,0.7605,0.6121,-0.1242,-0.2149,-0.2008,-0.2149,-0.2080,0.3882,1.5042,-0.7114,1
0.0590,0.2981,0.1394,0.2112,0.2569,0.3648,0.5255,0.7184,-0.8466,-0.8078,-0.6888,-0.4669,-0.2257,-0.2008,-0.2149,-0.2080,-0.9606,-0.1664,-0.7114,0
0.0590,0.2981,0.3346,0.0867,-0.0939,-0.4403,-0.6021,-0.7384,0.2772,0.4940,0.9441,3.6342,4.8227,8.4859,12.8982,17.0404,-1.4130,-0.5289,1.4044,1
0.0590,-3.3519,-1.4609,-1.4897,-1.4970,-1.4822,-1.4223,-1.3344,-0.5242,-0.5170,-0.6349,-0.4569,-0.2257,-0.2008,-0.2149,-0.2080,0.7567,1.7331,-0.7114,0
0.0590,0.2981,-0.7583,-0.7430,-0.7516,-0.8192,-0.8584,-0.9371,-0.4148,-0.7879,-0.6340,-0.4205,-0.2155,-0.1971,-0.2051,-0.1863,1.1835,0.1939,1.4044,1
0.0590,0.2981,0.3346,0.4186,0.4323,0.4595,0.5255,0.3873,-0.8817,-0.8816,-0.7257,-0.4627,-0.2257,-0.2008,-0.2149,-0.2080,0.5044,0.7221,-0.7114,1
0.0590,0.2981,-0.0948,-0.0377,-0.0062,0.0333,-0.0896,-0.1424,-0.2458,0.0640,0.3290,-0.1414,-0.1937,-0.1654,-0.2053,-0.1866,-1.5819,-0.4829,-0.7114,0
0.0590,0.2981,-0.4851,-0.4941,-0.4447,-0.3456,-0.1921,-0.2749,-0.9869,-0.9912,-0.7504,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,0.9406,-0.9144,1.4044,0
0.0590,0.2981,0.5687,0.6260,0.7393,0.9331,1.1406,1.1819,0.2032,0.7443,0.6268,-0.1399,-0.1881,-0.2008,-0.2149,-0.2080,1.1023,0.5526,-0.7114,0
0.0590,0.2981,0.4126,0.0867,-0.1816,-0.4403,-0.6534,-0.6722,1.4573,1.2574,1.4205,2.2265,1.7446,2.1716,3.3063,1.6792,-1.0466,-0.9820,1.4044,1
0.0590,0.2981,0.8420,0.8749,0.9147,1.0279,1.0381,1.0495,-0.8030,-0.7040,-0.4511,-0.4358,-0.2245,-0.2008,-0.2149,-0.2080,0.4062,-1.2258,-0.7114,1
0.0590,0.2981,-1.3047,-1.3237,-1.3216,-1.3402,-1.2685,-1.1357,-0.5035,-0.1646,-0.1523,-0.4485,-0.2257,-0.2008,-0.2149,-0.2080,1.0722,-1.9907,-0.7114,0
0.0590,0.2981,0.1004,0.1697,0.2131,0.3648,0.4743,0.9170,-0.9918,-1.0301,-0.7501,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-0.5821,-0.9416,1.4044,0
0.0590,0.2981,0.1784,0.2527,0.3446,0.4122,0.5255,0.0562,-0.2795,0.1641,-0.3735,-0.3569,-0.2257,-0.2008,-0.2149,-0.2080,-0.5281,0.5155,-0.7114,0
0.0590,0.2981,-1.1486,-1.1578,-1.1901,-1.1981,-1.1147,-1.1357,1.3986,-0.2814,-0.1128,-0.2249,-0.2253,-0.2008,-0.2149,-0.2080,0.3215,-0.8585,1.4044,1
0.0590,0.2981,1.4664,1.6216,1.7039,1.7383,1.6532,1.3144,-0.1256,0.0883,0.1279,0.0969,-0.1517,-0.1666,-0.2149,-0.2080,1.6335,0.9606,-0.7114,0
0.0590,0.2981,-1.0315,-1.0748,-1.0586,-1.0560,-1.0122,-0.8708,0.4066,-0.3283,-0.1944,-0.1520,-0.2229,-0.1999,-0.2149,-0.2080,0.0181,0.3473,-0.7114,1
0.0590,0.2981,-1.1096,-1.1163,-1.1024,-1.1507,-1.1147,-1.1357,0.0515,-0.2614,-0.3297,-0.3947,-0.2241,-0.2008,-0.2149,-0.2080,1.4443,-1.6269,1.4044,1
0.0590,-3.3519,0.5297,0.4601,0.4762,0.4122,0.3718,0.5197,-0.9776,-0.9211,-0.6226,-0.2033,0.1231,-0.2008,-0.2149,-0.2080,0.5664,-0.1480,1.4044,1
0.0590,0.2981,-0.0557,-0.0377,0.0377,0.1754,0.2692,0.2549,-0.4519,-0.2969,-0.3558,-0.1827,-0.1799,-0.2008,-0.2149,-0.2080,0.9581,0.3022,-0.7114,0
0.0590,0.2981,-0.4070,-0.5355,-0.5324,-0.5824,-0.6021,-0.6060,-0.4804,-0.9484,-0.6887,-0.4621,-0.2241,-0.1999,-0.2123,-0.2023,-1.4573,-0.9973,-0.7114,1
-16.9263,0.2981,-0.8754,-0.9089,-0.8832,-0.8666,-0.8584,-0.8046,-1.0688,-1.0658,-0.7521,-0.4681,-0.2257,-0.2008,-0.2149,-0.2080,-1.0939,0.9264,1.4044,0
0.0590,-3.3519,0.4907,0.5430,0.6077,0.7911,0.9356,0.7184,-0.8670,-0.9285,-0.6971,-0.4395,-0.2257,-0.2008,-0.2149,-0.2080,-0.9263,0.2105,-0.7114,0
0.0590,0.2981,1.9738,1.9535,1.9232,1.8803,2.1145,2.4401,-0.5808,-0.3439,-0.0835,-0.3421,-0.1926,-0.1460,-0.2149,-0.2080,-0.6723,-1.2818,-0.7114,1
0.0590,0.2981,1.1932,1.1653,1.2216,1.1226,1.1406,1.1819,-0.5670,-0.4388,-0.3683,-0.2845,-0.2084,-0.1950,-0.2149,-0.2080,1.4408,-0.3095,-0.7114,1
